ID_compra,ID_cliente,cidade,uf,regiao,idade,sexo_biologico,cashback,avaliacao_compra
4115,5222,Fortaleza,Ceará,Nordeste,56,Feminino,Não,10
617,2489,Salvador,Bahia,Nordeste,51,Feminino,Não,9
3447,1320,São Paulo,São Paulo,Sudeste,44,Feminino,Não,9
1748,9023,João Pessoa,Paraíba,Nordeste,32,Masculino,Não,9
4635,6808,Florianópolis,Santa Catarina,Sul,37,Feminino,Sim,7
3722,3905,Brasília,Distrito Federal,Centro-Oeste,44,Feminino,Não,7
522,8075,Florianópolis,Santa Catarina,Sul,25,Masculino,Sim,9
4083,4897,Florianópolis,Santa Catarina,Sul,34,Feminino,Sim,10
372,1361,Florianópolis,Santa Catarina,Sul,46,Masculino,Não,10
5433,3491,Florianópolis,Santa Catarina,Sul,31,Masculino,Sim,9
2116,8062,Florianópolis,Santa Catarina,Sul,21,Feminino,Não,7
5810,8370,Florianópolis,Santa Catarina,Sul,32,Feminino,Sim,10
5092,4173,Florianópolis,Santa Catarina,Sul,39,Feminino,Sim,3
1550,3098,Brasília,Distrito Federal,Centro-Oeste,27,Feminino,Sim,8
3994,9105,Florianópolis,Santa Catarina,Sul,41,Feminino,Não,9
3363,4356,Salvador,Bahia,Nordeste,38,Masculino,Não,7
879,8487,Natal,Rio Grande do Norte,Nordeste,55,Feminino,Não,9
3643,8914,Natal,Rio Grande do Norte,Nordeste,26,Feminino,Sim,7
48,7021,Florianópolis,Santa Catarina,Sul,32,Masculino,Não,8
918,2412,Florianópolis,Santa Catarina,Sul,28,Masculino,Sim,10
2337,3531,Salvador,Bahia,Nordeste,46,Masculino,Não,8
633,8293,Natal,Rio Grande do Norte,Nordeste,49,Feminino,Não,9
2475,4020,Belo Horizonte,Minas Gerais,Sudeste,32,Feminino,Sim,9
2107,5206,Fortaleza,Ceará,Nordeste,18,Feminino,Sim,7
319,3254,Florianópolis,Santa Catarina,Sul,38,Masculino,Sim,9
637,2095,Florianópolis,Santa Catarina,Sul,40,Feminino,Sim,9
3708,8290,Florianópolis,Santa Catarina,Sul,58,Masculino,Não,10
2863,1601,São Paulo,São Paulo,Sudeste,25,Masculino,Não,10
5995,3458,Florianópolis,Santa Catarina,Sul,43,Feminino,Não,9
125,3158,Salvador,Bahia,Nordeste,39,Feminino,Sim,9
5871,5552,Florianópolis,Santa Catarina,Sul,34,Feminino,Sim,9
3592,3970,Florianópolis,Santa Catarina,Sul,26,Feminino,Não,9
2995,2391,Florianópolis,Santa Catarina,Sul,46,Feminino,Não,9
2992,1656,São Paulo,São Paulo,Sudeste,31,Masculino,Sim,9
1225,2430,Salvador,Bahia,Nordeste,31,Feminino,Sim,2
3700,1395,Florianópolis,Santa Catarina,Sul,37,Feminino,Sim,9
1376,3984,Florianópolis,Santa Catarina,Sul,46,Feminino,Não,7
2491,4656,Florianópolis,Santa Catarina,Sul,18,Masculino,Sim,10
5809,3507,Florianópolis,Santa Catarina,Sul,49,Feminino,Não,9
2743,1517,Florianópolis,Santa Catarina,Sul,47,Masculino,Não,10
4374,2361,Florianópolis,Santa Catarina,Sul,48,Masculino,Não,7
167,5686,Florianópolis,Santa Catarina,Sul,60,Masculino,Não,8
1202,3500,Florianópolis,Santa Catarina,Sul,41,Feminino,Não,9
379,6683,Florianópolis,Santa Catarina,Sul,40,Feminino,Sim,10
5326,4321,Salvador,Bahia,Nordeste,43,Masculino,Não,9
1759,8459,Florianópolis,Santa Catarina,Sul,45,Masculino,Não,10
5239,1642,Florianópolis,Santa Catarina,Sul,31,Masculino,Sim,9
400,2337,Florianópolis,Santa Catarina,Sul,37,Feminino,Sim,6
99,5238,Rio de Janeiro,Rio de Janeiro,Sudeste,45,Feminino,Não,9
4695,8041,Curitiba,Paraná,Sul,28,Masculino,Sim,7
2264,6039,Fortaleza,Ceará,Nordeste,35,Feminino,Sim,10
4657,3283,Salvador,Bahia,Nordeste,20,Feminino,Não,10
5082,1997,Aparecida de Goiânia,Goiás,Centro-Oeste,44,Masculino,Não,10
1667,4853,Aparecida de Goiânia,Goiás,Centro-Oeste,45,Masculino,Não,6
5000,1484,São Paulo,São Paulo,Sudeste,37,Feminino,Sim,9
4019,4837,Rio de Janeiro,Rio de Janeiro,Sudeste,34,Masculino,Não,7
2446,8040,Aparecida de Goiânia,Goiás,Centro-Oeste,32,Masculino,Sim,9
1316,4615,Rio de Janeiro,Rio de Janeiro,Sudeste,31,Feminino,Sim,6
1168,8974,Natal,Rio Grande do Norte,Nordeste,30,Feminino,Não,9
4575,4436,Belo Horizonte,Minas Gerais,Sudeste,45,Masculino,Não,8
4102,5083,Rio de Janeiro,Rio de Janeiro,Sudeste,45,Feminino,Não,7
4498,9973,João Pessoa,Paraíba,Nordeste,33,Feminino,Sim,7
1987,9101,Aparecida de Goiânia,Goiás,Centro-Oeste,51,Feminino,Não,8
5471,2245,Recife,Pernambuco,Nordeste,26,Feminino,Sim,9
4426,1821,São Paulo,São Paulo,Sudeste,47,Feminino,Não,10
2314,3448,Aparecida de Goiânia,Goiás,Centro-Oeste,28,Feminino,Sim,9
3101,7247,Aparecida de Goiânia,Goiás,Centro-Oeste,46,Masculino,Não,4
5961,4369,Aparecida de Goiânia,Goiás,Centro-Oeste,70,Feminino,Não,9
6151,5520,Aparecida de Goiânia,Goiás,Centro-Oeste,51,Feminino,Não,10
2776,1570,Aparecida de Goiânia,Goiás,Centro-Oeste,45,Masculino,Não,9
1130,3940,Aparecida de Goiânia,Goiás,Centro-Oeste,42,Feminino,Não,10
829,1166,Aparecida de Goiânia,Goiás,Centro-Oeste,55,Feminino,Não,4
1047,9081,Aparecida de Goiânia,Goiás,Centro-Oeste,26,Masculino,Não,10
298,5298,Aparecida de Goiânia,Goiás,Centro-Oeste,34,Masculino,Sim,8
3149,9551,João Pessoa,Paraíba,Nordeste,43,Masculino,Não,10
712,2984,Aparecida de Goiânia,Goiás,Centro-Oeste,41,Feminino,Não,9
3146,1550,São Paulo,São Paulo,Sudeste,31,Masculino,Sim,8
394,9712,Aparecida de Goiânia,Goiás,Centro-Oeste,31,Masculino,Sim,9
5040,3890,Belo Horizonte,Minas Gerais,Sudeste,26,Feminino,Sim,9
4145,6354,Aparecida de Goiânia,Goiás,Centro-Oeste,44,Feminino,Não,8
248,7295,Curitiba,Paraná,Sul,30,Feminino,Sim,8
2090,8917,Curitiba,Paraná,Sul,29,Masculino,Sim,9
145,4230,Belo Horizonte,Minas Gerais,Sudeste,33,Masculino,Não,9
1478,4140,Aparecida de Goiânia,Goiás,Centro-Oeste,61,Feminino,Não,10
3590,1015,São Paulo,São Paulo,Sudeste,18,Masculino,Sim,9
1035,7831,Aparecida de Goiânia,Goiás,Centro-Oeste,39,Feminino,Sim,5
2611,6950,Aparecida de Goiânia,Goiás,Centro-Oeste,48,Masculino,Não,9
5062,6849,Aparecida de Goiânia,Goiás,Centro-Oeste,37,Feminino,Não,0
3127,5157,Aparecida de Goiânia,Goiás,Centro-Oeste,40,Masculino,Sim,7
3376,9695,Aparecida de Goiânia,Goiás,Centro-Oeste,25,Feminino,Sim,9
1240,8769,Natal,Rio Grande do Norte,Nordeste,47,Feminino,Não,9
594,4329,Aparecida de Goiânia,Goiás,Centro-Oeste,38,Masculino,Não,7
2591,4118,Aparecida de Goiânia,Goiás,Centro-Oeste,47,Feminino,Não,6
55,2648,Aparecida de Goiânia,Goiás,Centro-Oeste,37,Masculino,Sim,9
2394,6316,Aparecida de Goiânia,Goiás,Centro-Oeste,38,Masculino,Não,7
5066,9005,Natal,Rio Grande do Norte,Nordeste,46,Feminino,Não,9
5864,1326,São Paulo,São Paulo,Sudeste,21,Masculino,Sim,9
1916,7576,Curitiba,Paraná,Sul,40,Feminino,Sim,8
4324,3703,Aparecida de Goiânia,Goiás,Centro-Oeste,30,Feminino,Sim,9
2778,1057,São Paulo,São Paulo,Sudeste,23,Masculino,Sim,9
5192,1617,São Paulo,São Paulo,Sudeste,46,Feminino,Não,10
1717,2467,São Paulo,São Paulo,Sudeste,38,Feminino,Sim,8
270,9127,Aparecida de Goiânia,Goiás,Centro-Oeste,44,Feminino,Não,7
5137,3857,Aparecida de Goiânia,Goiás,Centro-Oeste,45,Masculino,Não,7
3533,3966,Brasília,Distrito Federal,Centro-Oeste,34,Feminino,Sim,10
1889,7234,Aparecida de Goiânia,Goiás,Centro-Oeste,18,Feminino,Não,4
4425,4365,Brasília,Distrito Federal,Centro-Oeste,37,Masculino,Não,7
781,1573,Aparecida de Goiânia,Goiás,Centro-Oeste,55,Feminino,Não,10
1969,3838,Aparecida de Goiânia,Goiás,Centro-Oeste,29,Masculino,Sim,8
2510,6921,Aparecida de Goiânia,Goiás,Centro-Oeste,33,Masculino,Sim,8
2112,6446,Aparecida de Goiânia,Goiás,Centro-Oeste,58,Masculino,Não,8
2622,2381,Aparecida de Goiânia,Goiás,Centro-Oeste,54,Feminino,Não,10
635,4757,Aparecida de Goiânia,Goiás,Centro-Oeste,58,Masculino,Não,10
2709,2284,Recife,Pernambuco,Nordeste,40,Feminino,Não,8
2578,1960,São Paulo,São Paulo,Sudeste,35,Feminino,Não,6
981,5309,Aparecida de Goiânia,Goiás,Centro-Oeste,30,Feminino,Não,9
1166,3595,Belo Horizonte,Minas Gerais,Sudeste,43,Masculino,Não,4
5298,2940,São Paulo,São Paulo,Sudeste,18,Masculino,Sim,9
5937,8438,Natal,Rio Grande do Norte,Nordeste,29,Masculino,Não,9
3639,9347,Recife,Pernambuco,Nordeste,46,Masculino,Não,9
4158,4013,Belo Horizonte,Minas Gerais,Sudeste,38,Masculino,Sim,6
5080,6164,Aparecida de Goiânia,Goiás,Centro-Oeste,37,Feminino,Não,7
4547,7589,Aparecida de Goiânia,Goiás,Centro-Oeste,43,Masculino,Não,3
2167,2124,Recife,Pernambuco,Nordeste,34,Feminino,Sim,9
4393,1053,Serra,Espírito Santo,Sudeste,43,Feminino,Não,10
335,5462,Porto Alegre,Rio Grande do Sul,Sul,32,Masculino,Sim,8
5638,1401,São Paulo,São Paulo,Sudeste,32,Masculino,Sim,9
3660,1138,Serra,Espírito Santo,Sudeste,38,Masculino,Não,9
2962,2685,Serra,Espírito Santo,Sudeste,34,Masculino,Não,7
2555,1895,Serra,Espírito Santo,Sudeste,32,Feminino,Sim,9
1455,7531,Campinas,São Paulo,Sudeste,45,Masculino,Não,7
1771,5625,Serra,Espírito Santo,Sudeste,56,Feminino,Não,4
353,7724,Campinas,São Paulo,Sudeste,35,Feminino,Sim,8
1767,5235,Serra,Espírito Santo,Sudeste,43,Masculino,Não,8
2391,7734,Campinas,São Paulo,Sudeste,23,Feminino,Sim,9
3347,4984,Serra,Espírito Santo,Sudeste,37,Feminino,Sim,10
3359,1450,São Paulo,São Paulo,Sudeste,19,Feminino,Não,9
2741,1292,Serra,Espírito Santo,Sudeste,18,Masculino,Não,10
3704,8156,Curitiba,Paraná,Sul,34,Masculino,Não,9
2300,1789,Serra,Espírito Santo,Sudeste,20,Feminino,Sim,10
3508,1647,Serra,Espírito Santo,Sudeste,39,Masculino,Sim,10
2570,7836,Campinas,São Paulo,Sudeste,38,Masculino,Sim,9
5502,5731,Rio de Janeiro,Rio de Janeiro,Sudeste,35,Masculino,Sim,9
6062,7098,Curitiba,Paraná,Sul,29,Feminino,Sim,9
45,9202,João Pessoa,Paraíba,Nordeste,47,Feminino,Não,9
4257,1010,Serra,Espírito Santo,Sudeste,41,Feminino,Não,10
3364,6192,Fortaleza,Ceará,Nordeste,36,Masculino,Não,10
5169,2640,Serra,Espírito Santo,Sudeste,45,Masculino,Não,10
3403,3722,Belo Horizonte,Minas Gerais,Sudeste,51,Feminino,Não,9
2026,4436,Belo Horizonte,Minas Gerais,Sudeste,45,Masculino,Não,2
3551,4079,Brasília,Distrito Federal,Centro-Oeste,34,Masculino,Sim,10
3293,6456,Serra,Espírito Santo,Sudeste,47,Masculino,Não,9
1435,8880,Natal,Rio Grande do Norte,Nordeste,18,Feminino,Sim,7
4979,2943,Salvador,Bahia,Nordeste,21,Feminino,Sim,9
646,2533,Serra,Espírito Santo,Sudeste,36,Masculino,Não,9
2626,3370,Brasília,Distrito Federal,Centro-Oeste,37,Feminino,Sim,9
1189,1156,Serra,Espírito Santo,Sudeste,38,Masculino,Sim,10
2271,4067,Belo Horizonte,Minas Gerais,Sudeste,30,Masculino,Não,8
1855,9432,Serra,Espírito Santo,Sudeste,66,Masculino,Não,10
5479,7438,Campinas,São Paulo,Sudeste,62,Feminino,Não,10
3165,7386,Curitiba,Paraná,Sul,33,Masculino,Não,8
165,4093,Serra,Espírito Santo,Sudeste,53,Masculino,Não,3
2803,5536,Fortaleza,Ceará,Nordeste,38,Feminino,Sim,9
3515,8591,Natal,Rio Grande do Norte,Nordeste,27,Feminino,Sim,7
2761,6918,Fortaleza,Ceará,Nordeste,40,Feminino,Sim,8
6027,4553,Serra,Espírito Santo,Sudeste,29,Feminino,Sim,10
6015,6131,Porto Alegre,Rio Grande do Sul,Sul,54,Feminino,Não,10
825,1671,São Paulo,São Paulo,Sudeste,37,Feminino,Sim,9
1645,2520,Salvador,Bahia,Nordeste,47,Feminino,Não,10
2730,3167,Brasília,Distrito Federal,Centro-Oeste,51,Feminino,Não,9
989,3779,Belo Horizonte,Minas Gerais,Sudeste,63,Feminino,Não,10
324,5506,Rio de Janeiro,Rio de Janeiro,Sudeste,31,Feminino,Sim,9
3213,7487,Campinas,São Paulo,Sudeste,60,Feminino,Não,8
1078,2787,Teresina,Piauí,Nordeste,27,Masculino,Sim,10
3707,8070,Campinas,São Paulo,Sudeste,33,Masculino,Sim,7
1176,6145,Serra,Espírito Santo,Sudeste,27,Feminino,Sim,10
3152,2417,Salvador,Bahia,Nordeste,47,Feminino,Não,8
1920,9894,Recife,Pernambuco,Nordeste,36,Feminino,Sim,9
2610,5163,Serra,Espírito Santo,Sudeste,37,Feminino,Sim,10
2294,8895,Natal,Rio Grande do Norte,Nordeste,31,Feminino,Não,10
5073,2565,Serra,Espírito Santo,Sudeste,34,Feminino,Sim,8
3389,6263,Porto Alegre,Rio Grande do Sul,Sul,44,Masculino,Não,8
2043,3768,Serra,Espírito Santo,Sudeste,54,Masculino,Não,8
67,6754,Serra,Espírito Santo,Sudeste,40,Masculino,Sim,8
2926,2921,São Paulo,São Paulo,Sudeste,36,Feminino,Sim,10
5430,5359,Rio de Janeiro,Rio de Janeiro,Sudeste,38,Masculino,Sim,9
294,4101,Belo Horizonte,Minas Gerais,Sudeste,46,Feminino,Não,8
1971,1707,Serra,Espírito Santo,Sudeste,28,Feminino,Sim,5
1417,5213,Serra,Espírito Santo,Sudeste,62,Feminino,Não,10
5492,5676,Serra,Espírito Santo,Sudeste,22,Feminino,Sim,8
4096,6017,Serra,Espírito Santo,Sudeste,39,Masculino,Sim,9
2276,2973,Serra,Espírito Santo,Sudeste,34,Masculino,Não,9
513,1861,Serra,Espírito Santo,Sudeste,57,Masculino,Não,10
1878,1782,Serra,Espírito Santo,Sudeste,47,Masculino,Não,9
3623,5578,Serra,Espírito Santo,Sudeste,34,Feminino,Sim,9
1337,2828,Serra,Espírito Santo,Sudeste,38,Feminino,Sim,10
5690,9733,João Pessoa,Paraíba,Nordeste,38,Masculino,Sim,10
3133,9234,João Pessoa,Paraíba,Nordeste,29,Masculino,Não,9
775,2003,Campos dos Goytacazes,Rio de Janeiro,Sudeste,47,Masculino,Não,9
2000,1559,São Paulo,São Paulo,Sudeste,43,Masculino,Não,10
1307,7777,Campos dos Goytacazes,Rio de Janeiro,Sudeste,50,Feminino,Não,10
4525,6202,Porto Alegre,Rio Grande do Sul,Sul,51,Feminino,Não,10
3257,7912,Campinas,São Paulo,Sudeste,42,Feminino,Não,8
1374,3677,Campos dos Goytacazes,Rio de Janeiro,Sudeste,46,Feminino,Não,10
2414,2568,Campos dos Goytacazes,Rio de Janeiro,Sudeste,32,Feminino,Sim,9
3032,1353,Campos dos Goytacazes,Rio de Janeiro,Sudeste,47,Feminino,Não,9
4598,2029,Campos dos Goytacazes,Rio de Janeiro,Sudeste,60,Masculino,Não,7
2053,3709,Campos dos Goytacazes,Rio de Janeiro,Sudeste,37,Feminino,Sim,10
3736,7915,Campinas,São Paulo,Sudeste,25,Masculino,Não,9
6087,2135,Campos dos Goytacazes,Rio de Janeiro,Sudeste,30,Masculino,Sim,9
2629,3675,Brasília,Distrito Federal,Centro-Oeste,33,Feminino,Sim,9
3059,6487,Campos dos Goytacazes,Rio de Janeiro,Sudeste,50,Masculino,Não,9
6162,5601,Campos dos Goytacazes,Rio de Janeiro,Sudeste,28,Masculino,Sim,8
114,3823,Belo Horizonte,Minas Gerais,Sudeste,45,Masculino,Não,10
1826,8845,Campos dos Goytacazes,Rio de Janeiro,Sudeste,48,Masculino,Não,7
1608,5523,Fortaleza,Ceará,Nordeste,37,Feminino,Sim,9
5061,1032,São Paulo,São Paulo,Sudeste,39,Feminino,Sim,10
402,4267,Campos dos Goytacazes,Rio de Janeiro,Sudeste,32,Feminino,Sim,9
1863,2323,Recife,Pernambuco,Nordeste,33,Feminino,Sim,2
2037,9104,João Pessoa,Paraíba,Nordeste,55,Masculino,Não,9
4402,3202,Salvador,Bahia,Nordeste,27,Masculino,Sim,5
2137,6339,Porto Alegre,Rio Grande do Sul,Sul,39,Masculino,Sim,10
268,9423,Campos dos Goytacazes,Rio de Janeiro,Sudeste,37,Masculino,Sim,9
3115,5286,Rio de Janeiro,Rio de Janeiro,Sudeste,45,Masculino,Não,5
3188,5795,Campos dos Goytacazes,Rio de Janeiro,Sudeste,42,Masculino,Não,9
3451,8538,Campos dos Goytacazes,Rio de Janeiro,Sudeste,34,Feminino,Não,4
4259,2389,São Paulo,São Paulo,Sudeste,49,Feminino,Não,9
2783,1081,Campos dos Goytacazes,Rio de Janeiro,Sudeste,37,Masculino,Sim,10
1290,3076,Campos dos Goytacazes,Rio de Janeiro,Sudeste,40,Masculino,Sim,7
3178,2094,Campos dos Goytacazes,Rio de Janeiro,Sudeste,39,Feminino,Sim,9
1366,7748,Santo André,São Paulo,Sudeste,46,Feminino,Não,10
321,5906,Fortaleza,Ceará,Nordeste,34,Feminino,Sim,9
5012,1430,Campos dos Goytacazes,Rio de Janeiro,Sudeste,39,Feminino,Sim,10
5528,4415,Campos dos Goytacazes,Rio de Janeiro,Sudeste,54,Feminino,Não,9
3258,6192,Fortaleza,Ceará,Nordeste,36,Masculino,Não,10
6067,6805,Campos dos Goytacazes,Rio de Janeiro,Sudeste,44,Masculino,Não,9
1348,8456,Curitiba,Paraná,Sul,32,Feminino,Não,9
2574,1818,Campos dos Goytacazes,Rio de Janeiro,Sudeste,62,Masculino,Não,10
1561,3982,Belo Horizonte,Minas Gerais,Sudeste,42,Feminino,Não,10
4986,4711,Campos dos Goytacazes,Rio de Janeiro,Sudeste,39,Feminino,Sim,10
1405,7308,Campos dos Goytacazes,Rio de Janeiro,Sudeste,33,Feminino,Sim,10
5529,2196,Recife,Pernambuco,Nordeste,45,Masculino,Não,5
59,6202,Porto Alegre,Rio Grande do Sul,Sul,51,Feminino,Não,10
292,9412,João Pessoa,Paraíba,Nordeste,41,Masculino,Não,9
733,2965,Campos dos Goytacazes,Rio de Janeiro,Sudeste,49,Masculino,Não,9
2526,4823,Campos dos Goytacazes,Rio de Janeiro,Sudeste,38,Masculino,Sim,9
1737,4807,Campos dos Goytacazes,Rio de Janeiro,Sudeste,37,Feminino,Sim,10
2170,5919,Campos dos Goytacazes,Rio de Janeiro,Sudeste,65,Masculino,Não,9
689,9737,Campos dos Goytacazes,Rio de Janeiro,Sudeste,35,Feminino,Sim,10
2427,6816,Campos dos Goytacazes,Rio de Janeiro,Sudeste,48,Masculino,Não,8
4950,6461,Campos dos Goytacazes,Rio de Janeiro,Sudeste,45,Feminino,Não,10
3921,6668,Campos dos Goytacazes,Rio de Janeiro,Sudeste,43,Masculino,Não,9
586,7736,Campinas,São Paulo,Sudeste,31,Feminino,Sim,9
6028,7794,Campinas,São Paulo,Sudeste,25,Masculino,Sim,8
3636,1593,São Paulo,São Paulo,Sudeste,42,Feminino,Não,10
4347,5249,Campos dos Goytacazes,Rio de Janeiro,Sudeste,47,Feminino,Não,9
40,2407,Campos dos Goytacazes,Rio de Janeiro,Sudeste,46,Feminino,Não,7
5216,8815,Natal,Rio Grande do Norte,Nordeste,29,Feminino,Não,9
759,7050,Campos dos Goytacazes,Rio de Janeiro,Sudeste,29,Masculino,Sim,9
3710,4939,Campos dos Goytacazes,Rio de Janeiro,Sudeste,45,Feminino,Não,9
873,4352,Brasília,Distrito Federal,Centro-Oeste,38,Feminino,Sim,7
4840,3165,Campos dos Goytacazes,Rio de Janeiro,Sudeste,56,Masculino,Não,5
5219,2184,Campos dos Goytacazes,Rio de Janeiro,Sudeste,25,Feminino,Sim,9
5695,4539,Rio de Janeiro,Rio de Janeiro,Sudeste,25,Feminino,Sim,9
2502,6587,Campos dos Goytacazes,Rio de Janeiro,Sudeste,35,Feminino,Não,9
2824,3219,Salvador,Bahia,Nordeste,26,Masculino,Sim,10
3607,5580,Porto Alegre,Rio Grande do Sul,Sul,52,Feminino,Não,9
5075,7009,Belford Roxo,Rio de Janeiro,Sudeste,18,Feminino,Sim,8
2587,8034,Campinas,São Paulo,Sudeste,35,Feminino,Não,9
5409,8623,Santo André,São Paulo,Sudeste,40,Masculino,Sim,10
4417,8917,Curitiba,Paraná,Sul,29,Masculino,Sim,10
4405,1974,Belford Roxo,Rio de Janeiro,Sudeste,34,Feminino,Não,8
2767,3566,Belford Roxo,Rio de Janeiro,Sudeste,28,Masculino,Sim,9
4522,9338,Recife,Pernambuco,Nordeste,32,Masculino,Não,9
4743,3597,Belo Horizonte,Minas Gerais,Sudeste,52,Masculino,Não,9
3720,3686,Belford Roxo,Rio de Janeiro,Sudeste,39,Masculino,Não,9
419,5982,Belford Roxo,Rio de Janeiro,Sudeste,18,Feminino,Sim,8
1646,9978,Recife,Pernambuco,Nordeste,39,Masculino,Sim,9
251,6475,Belford Roxo,Rio de Janeiro,Sudeste,55,Feminino,Não,9
6039,2462,Belford Roxo,Rio de Janeiro,Sudeste,46,Feminino,Não,4
4647,2523,Belford Roxo,Rio de Janeiro,Sudeste,39,Feminino,Sim,8
719,5583,Belford Roxo,Rio de Janeiro,Sudeste,54,Masculino,Não,10
66,6696,Belford Roxo,Rio de Janeiro,Sudeste,49,Masculino,Não,10
2588,7395,Belford Roxo,Rio de Janeiro,Sudeste,28,Masculino,Sim,9
818,2957,Brasília,Distrito Federal,Centro-Oeste,38,Masculino,Não,8
1137,8447,Natal,Rio Grande do Norte,Nordeste,43,Feminino,Não,8
564,5587,Fortaleza,Ceará,Nordeste,52,Feminino,Não,10
6149,5019,Fortaleza,Ceará,Nordeste,32,Masculino,Sim,5
4468,3346,Salvador,Bahia,Nordeste,49,Masculino,Não,8
5130,8240,Natal,Rio Grande do Norte,Nordeste,38,Masculino,Sim,9
361,6760,Belford Roxo,Rio de Janeiro,Sudeste,56,Masculino,Não,10
2980,3531,Salvador,Bahia,Nordeste,46,Masculino,Não,7
13,9030,Belford Roxo,Rio de Janeiro,Sudeste,46,Feminino,Não,10
5668,2454,Salvador,Bahia,Nordeste,41,Feminino,Não,9
4976,2496,Belford Roxo,Rio de Janeiro,Sudeste,38,Masculino,Sim,10
2208,7709,Belford Roxo,Rio de Janeiro,Sudeste,37,Feminino,Não,9
297,2283,Belford Roxo,Rio de Janeiro,Sudeste,33,Masculino,Sim,10
5432,1187,Belford Roxo,Rio de Janeiro,Sudeste,39,Masculino,Sim,9
5143,4749,Rio de Janeiro,Rio de Janeiro,Sudeste,20,Masculino,Sim,10
953,9869,Recife,Pernambuco,Nordeste,37,Feminino,Sim,9
2507,3427,Belford Roxo,Rio de Janeiro,Sudeste,30,Feminino,Sim,7
3078,9052,Belford Roxo,Rio de Janeiro,Sudeste,53,Masculino,Não,9
4009,7762,Campinas,São Paulo,Sudeste,25,Feminino,Não,4
680,5400,Rio de Janeiro,Rio de Janeiro,Sudeste,36,Masculino,Não,9
5784,1095,São Paulo,São Paulo,Sudeste,27,Feminino,Não,10
4862,7877,Campinas,São Paulo,Sudeste,49,Masculino,Não,10
5901,8748,Belford Roxo,Rio de Janeiro,Sudeste,36,Masculino,Sim,9
1142,7050,Belford Roxo,Rio de Janeiro,Sudeste,29,Masculino,Sim,9
5202,8964,Curitiba,Paraná,Sul,25,Feminino,Sim,10
4529,7575,Belford Roxo,Rio de Janeiro,Sudeste,47,Masculino,Não,10
647,4744,Rio de Janeiro,Rio de Janeiro,Sudeste,43,Feminino,Não,7
4847,6253,Belford Roxo,Rio de Janeiro,Sudeste,45,Masculino,Não,10
5701,2634,Belford Roxo,Rio de Janeiro,Sudeste,38,Feminino,Não,7
1187,6963,Belford Roxo,Rio de Janeiro,Sudeste,44,Feminino,Não,7
3294,6818,Belford Roxo,Rio de Janeiro,Sudeste,44,Feminino,Não,9
5067,6211,Porto Alegre,Rio Grande do Sul,Sul,26,Masculino,Sim,9
2497,4908,Belford Roxo,Rio de Janeiro,Sudeste,49,Masculino,Não,10
543,7187,Belford Roxo,Rio de Janeiro,Sudeste,25,Masculino,Não,10
4517,4771,Rio de Janeiro,Rio de Janeiro,Sudeste,48,Feminino,Não,10
4497,3465,Belford Roxo,Rio de Janeiro,Sudeste,34,Feminino,Não,10
2624,1918,Belford Roxo,Rio de Janeiro,Sudeste,42,Feminino,Não,6
807,8595,Curitiba,Paraná,Sul,34,Feminino,Sim,9
2070,9277,Belford Roxo,Rio de Janeiro,Sudeste,37,Feminino,Sim,8
5622,2617,Belford Roxo,Rio de Janeiro,Sudeste,36,Masculino,Sim,7
1513,7692,Campinas,São Paulo,Sudeste,50,Feminino,Não,9
3535,2481,Salvador,Bahia,Nordeste,34,Feminino,Sim,9
855,4087,Belo Horizonte,Minas Gerais,Sudeste,49,Feminino,Não,8
2352,6713,Belford Roxo,Rio de Janeiro,Sudeste,37,Feminino,Sim,10
4973,4278,Brasília,Distrito Federal,Centro-Oeste,30,Feminino,Sim,8
661,9598,João Pessoa,Paraíba,Nordeste,41,Masculino,Não,8
2367,8194,Belford Roxo,Rio de Janeiro,Sudeste,49,Masculino,Não,9
4787,9864,Petrolina,Pernambuco,Nordeste,38,Feminino,Sim,9
5390,2068,São Paulo,São Paulo,Sudeste,35,Masculino,Sim,10
1788,3569,Salvador,Bahia,Nordeste,54,Masculino,Não,10
1127,6309,Belford Roxo,Rio de Janeiro,Sudeste,40,Feminino,Não,8
4551,9117,Belford Roxo,Rio de Janeiro,Sudeste,41,Masculino,Não,8
4749,8240,Natal,Rio Grande do Norte,Nordeste,38,Masculino,Sim,8
6150,3393,Niterói,Rio de Janeiro,Sudeste,37,Feminino,Não,9
5614,6554,Niterói,Rio de Janeiro,Sudeste,36,Feminino,Não,8
139,6875,Niterói,Rio de Janeiro,Sudeste,29,Feminino,Não,10
3461,2240,Niterói,Rio de Janeiro,Sudeste,38,Feminino,Sim,10
1196,4163,Brasília,Distrito Federal,Centro-Oeste,38,Masculino,Sim,9
3549,4320,Niterói,Rio de Janeiro,Sudeste,18,Feminino,Sim,9
2749,6552,Fortaleza,Ceará,Nordeste,25,Masculino,Não,8
3837,8985,Niterói,Rio de Janeiro,Sudeste,35,Masculino,Sim,8
2661,2851,Salvador,Bahia,Nordeste,61,Masculino,Não,9
4724,6131,Porto Alegre,Rio Grande do Sul,Sul,54,Feminino,Não,9
1338,3628,Niterói,Rio de Janeiro,Sudeste,31,Masculino,Não,9
5004,3925,Niterói,Rio de Janeiro,Sudeste,45,Feminino,Não,8
5123,1190,São Paulo,São Paulo,Sudeste,36,Masculino,Sim,8
3228,6439,Niterói,Rio de Janeiro,Sudeste,59,Feminino,Não,10
